Date,Pl0,Pl1,Winner,Pl0 %,Pl1 %,Pl0 Avg odds,Pl1 Avg odds,Pl0 Max odds,Pl1 Max odds,Fair odds for Pl0,Fair odds for Pl1,Bet on Pl0 Value,Bet on Pl1 Value
2014-02-06,Mathieu P.H.,Gasquet R.,1.0,0.13,0.87,5.11,1.16,5.8,1.18,7.69,1.15,-0.24577373211963596,0.025423728813559344
2014-02-06,Janowicz J.,Mannarino A.,0.0,0.59,0.41,1.42,2.77,1.49,3.05,1.69,2.44,-0.11834319526627217,0.19999999999999998
2014-02-07,Gicquel M.,Nieminen J.,1.0,0.28,0.72,2.61,1.48,2.85,1.53,3.57,1.39,-0.2016806722689075,0.09150326797385629
2014-02-07,Monfils G.,Istomin D.,0.0,0.76,0.24,1.36,3.09,1.41,3.5,1.32,4.17,0.06382978723404245,-0.16067146282973618
2014-02-07,Roger-Vasselin E.,Janowicz J.,1.0,0.4,0.6,2.31,1.59,2.5,1.73,2.5,1.67,0.0,0.03468208092485552
2014-02-07,Gasquet R.,Olivetti A.,0.0,0.78,0.22,1.08,7.37,1.11,9.05,1.28,4.55,-0.13281249999999994,0.49723756906077354
2014-02-08,Nieminen J.,Monfils G.,1.0,0.31,0.69,4.64,1.18,5.5,1.21,3.23,1.45,0.4127272727272727,-0.16551724137931034
2014-02-08,Gasquet R.,Janowicz J.,0.0,0.75,0.25,1.52,2.5,1.6,2.68,1.33,4.0,0.16875,-0.32999999999999996
2014-02-09,Gasquet R.,Monfils G.,1.0,0.57,0.43,1.76,2.04,1.89,2.14,1.75,2.33,0.07407407407407403,-0.08154506437768237
2014-02-03,Mayer L.,Haider-Maurer A.,0.0,0.68,0.32,1.41,2.84,1.47,3.15,1.47,3.12,0.0,0.009523809523809462
2014-02-04,Reister J.,Garcia-Lopez G.,1.0,0.27,0.73,3.17,1.34,3.53,1.4,3.7,1.37,-0.045945945945946046,0.02142857142857129
2014-02-04,Bedene A.,Robert S.,0.0,0.57,0.43,1.88,1.88,2.0,2.09,1.75,2.33,0.125,-0.10300429184549365
2014-02-04,Cuevas P.,Delbonis F.,1.0,0.61,0.39,2.02,1.76,2.2,1.83,1.64,2.56,0.25454545454545463,-0.28515625
2014-02-04,Lorenzi P.,Gonzalez A.,0.0,0.59,0.41,1.59,2.31,1.67,2.56,1.69,2.44,-0.011834319526627229,0.04687500000000004
2014-02-04,Ramos A.,Alund M.,1.0,0.69,0.31,1.62,2.26,1.73,2.5,1.45,3.23,0.161849710982659,-0.2260061919504644
2014-02-04,Carreno-Busta P.,Volandri F.,0.0,0.51,0.49,1.66,2.17,1.74,2.42,1.96,2.04,-0.11224489795918366,0.1570247933884297
2014-02-04,Bellucci T.,Daniel T.,1.0,0.51,0.49,1.19,4.46,1.25,5.11,1.96,2.04,-0.3622448979591837,0.6007827788649707
2014-02-04,Giraldo S.,Ramirez-Hidalgo R.,0.0,0.69,0.31,1.47,2.63,1.67,3.0,1.45,3.23,0.13173652694610777,-0.07120743034055727
2014-02-04,Dolgopolov O.,Gimeno-Traver D.,1.0,0.68,0.32,1.57,2.35,1.69,2.65,1.47,3.12,0.1301775147928994,-0.1506410256410257
2014-02-05,Zeballos H.,Lama G.,0.0,0.95,0.05,1.17,4.77,1.22,5.5,1.05,20.0,0.1393442622950819,-0.725
2014-02-06,Garin C.,Chardy J.,1.0,0.39,0.61,4.95,1.16,5.68,1.2,2.56,1.64,0.5492957746478873,-0.26829268292682923
2014-02-05,Mayer L.,Robredo T.,0.0,0.2,0.8,3.01,1.37,3.25,1.44,5.0,1.25,-0.35,0.13194444444444442
2014-02-05,Lorenzi P.,Garcia-Lopez G.,1.0,0.34,0.66,2.12,1.69,2.3,1.81,2.94,1.52,-0.21768707482993202,0.16022099447513813
2014-02-05,Giraldo S.,Granollers M.,0.0,0.56,0.44,1.93,1.83,2.1,1.92,1.79,2.27,0.14761904761904765,-0.15418502202643175
2014-02-06,Alund M.,Almagro N.,1.0,0.08,0.92,4.18,1.22,5.03,1.25,12.5,1.09,-0.5976,0.12799999999999995
2014-02-06,Daniel T.,Delbonis F.,0.0,0.32,0.68,3.3,1.32,3.65,1.37,3.12,1.47,0.14520547945205475,-0.06802721088435365
2014-02-06,Zeballos H.,Gimeno-Traver D.,1.0,0.49,0.51,1.99,1.78,2.25,1.91,2.04,1.96,0.09333333333333332,-0.025510204081632678
2014-02-06,Chardy J.,Carreno-Busta P.,0.0,0.75,0.25,1.6,2.28,1.72,2.5,1.33,4.0,0.2267441860465116,-0.375
2014-02-06,Bedene A.,Fognini F.,1.0,0.28,0.72,4.5,1.19,5.8,1.22,3.57,1.39,0.38448275862068965,-0.12230215827338126
2014-02-07,Giraldo S.,Garcia-Lopez G.,0.0,0.51,0.49,1.71,2.1,1.8,2.26,1.96,2.04,-0.08163265306122446,0.09734513274336273
2014-02-07,Gimeno-Traver D.,Mayer L.,1.0,0.38,0.62,2.01,1.77,2.1,1.98,2.63,1.61,-0.20152091254752846,0.18686868686868682
2014-02-07,Fognini F.,Chardy J.,0.0,0.63,0.37,1.39,2.94,1.44,3.3,1.59,2.7,-0.09433962264150951,0.1818181818181817
2014-02-07,Daniel T.,Almagro N.,1.0,0.12,0.88,6.66,1.1,8.36,1.13,8.33,1.14,0.003588516746411407,-0.008771929824561412
2014-02-08,Mayer L.,Giraldo S.,0.0,0.51,0.49,1.74,2.06,1.82,2.38,1.96,2.04,-0.07142857142857138,0.1428571428571428
2014-02-08,Almagro N.,Fognini F.,1.0,0.57,0.43,2.03,1.76,2.25,1.83,1.75,2.33,0.2222222222222222,-0.2145922746781116
2014-02-09,Fognini F.,Mayer L.,0.0,0.72,0.28,1.26,3.8,1.3,4.33,1.39,3.57,-0.06474820143884882,0.1755196304849885
2014-02-03,Delic M.,Cilic M.,1.0,0.02,0.98,11.67,1.03,16.25,1.05,50.0,1.02,-0.675,0.028571428571428595
2014-02-03,Becker B.,Huta Galung J.,0.0,0.84,0.16,1.5,2.51,1.59,2.65,1.19,6.25,0.2515723270440252,-0.5760000000000001
2014-02-04,Krstin P.,Lajovic D.,1.0,0.07,0.93,2.86,1.4,3.25,1.47,14.29,1.08,-0.7725682295311407,0.26530612244897955
2014-02-04,Phau B.,Pavic A.,0.0,0.87,0.13,1.76,2.01,1.85,2.37,1.15,7.69,0.37837837837837845,-0.6918075422626788
2014-02-04,Coric B.,Berrer M.,1.0,0.52,0.48,4.96,1.16,5.81,1.19,1.92,2.08,0.6695352839931153,-0.4278846153846154
2014-02-04,Lacko L.,Struff J.L.,0.0,0.41,0.59,1.76,2.01,1.84,2.1,2.44,1.69,-0.24590163934426224,0.1952380952380953
2014-02-04,Brands D.,Karlovic I.,1.0,0.27,0.73,1.9,1.85,2.1,1.95,3.7,1.37,-0.43243243243243246,0.2974358974358974
2014-02-05,Evans D.,Hajek J.,0.0,0.9,0.1,1.6,2.3,1.68,2.62,1.11,10.0,0.3392857142857142,-0.738
2014-02-05,Rosol L.,Sela D.,1.0,0.55,0.45,1.58,2.33,1.68,2.5,1.82,2.22,-0.07692307692307698,0.11199999999999992
2014-02-05,Kuznetsov An.,Stakhovsky S.,0.0,0.56,0.44,2.93,1.38,3.14,1.43,1.79,2.27,0.4299363057324841,-0.37004405286343617
2014-02-05,Hanescu V.,Golubev A.,1.0,0.65,0.35,2.2,1.64,2.38,1.77,1.54,2.86,0.3529411764705882,-0.3811188811188811
2014-02-05,Sijsling I.,Kavcic B.,0.0,0.6,0.4,1.53,2.46,1.57,2.64,1.67,2.5,-0.05988023952095801,0.05303030303030307
2014-02-05,Lajovic D.,Cilic M.,1.0,0.14,0.86,6.8,1.1,9.5,1.11,7.14,1.16,0.248421052631579,-0.04310344827586192
2014-02-06,Sela D.,Lacko L.,0.0,0.62,0.38,1.94,1.82,2.08,2.0,1.61,2.63,0.22596153846153844,-0.2395437262357414
2014-02-06,Youzhny M.,Phau B.,1.0,0.77,0.23,1.16,4.97,1.2,5.8,1.3,4.35,-0.07692307692307698,0.25000000000000006
2014-02-06,Evans D.,Berrer M.,0.0,0.69,0.31,2.43,1.54,2.62,1.65,1.45,3.23,0.44656488549618323,-0.48916408668730654
2014-02-06,Golubev A.,Kohlschreiber P.,1.0,0.17,0.83,3.28,1.32,3.5,1.39,5.88,1.2,-0.40476190476190477,0.13669064748201437
2014-02-06,Kuznetsov An.,Sijsling I.,0.0,0.66,0.34,2.89,1.4,3.41,1.45,1.52,2.94,0.5542521994134898,-0.5068027210884354
2014-02-06,Karlovic I.,Dodig I.,1.0,0.5,0.5,1.99,1.78,2.24,1.82,2.0,2.0,0.10714285714285723,-0.08999999999999997
2014-02-06,Haas T.,Becker B.,0.0,0.85,0.15,1.44,2.7,1.5,3.05,1.18,6.67,0.21333333333333337,-0.5427286356821589
2014-02-07,Sela D.,Phau B.,1.0,0.6,0.4,1.42,2.79,1.48,3.13,1.67,2.5,-0.11377245508982033,0.20127795527156547
2014-02-07,Cilic M.,Dodig I.,0.0,0.73,0.27,1.54,2.44,1.62,2.62,1.37,3.7,0.15432098765432098,-0.2918918918918919
2014-02-07,Kohlschreiber P.,Evans D.,1.0,0.55,0.45,1.19,4.6,1.22,5.3,1.82,2.22,-0.3296703296703297,0.5811320754716981
2014-02-07,Haas T.,Kuznetsov An.,0.0,0.82,0.18,1.23,4.09,1.26,4.7,1.22,5.56,0.03174603174603177,-0.15467625899280565
2014-02-08,Phau B.,Cilic M.,1.0,0.11,0.89,6.01,1.12,7.3,1.15,9.09,1.12,-0.19691969196919692,0.026086956521738962
2014-02-08,Haas T.,Evans D.,0.0,0.78,0.22,1.28,3.6,1.35,4.0,1.28,4.55,0.05185185185185189,-0.12087912087912084
2014-02-09,Haas T.,Cilic M.,1.0,0.52,0.48,2.53,1.51,2.74,1.56,1.92,2.08,0.2992700729927008,-0.25
2014-02-10,Granollers M.,Bedene A.,0.0,0.47,0.53,1.54,2.41,1.63,2.62,2.13,1.89,-0.2347417840375587,0.27862595419847336
2014-02-10,Garcia-Lopez G.,Pella G.,1.0,0.43,0.57,1.51,2.49,1.65,2.75,2.33,1.75,-0.29184549356223183,0.36363636363636365
2014-02-10,Berlocq C.,Sousa J.,0.0,0.4,0.6,1.31,3.36,1.36,3.65,2.5,1.67,-0.45599999999999996,0.5424657534246575
2014-02-11,Delbonis F.,Andujar P.,1.0,0.45,0.55,1.58,2.31,1.62,2.56,2.22,1.82,-0.2702702702702703,0.2890625
2014-02-11,Robredo T.,Carreno-Busta P.,0.0,0.87,0.13,1.29,3.46,1.33,3.8,1.15,7.69,0.13533834586466176,-0.5058517555266581
2014-02-11,Arguello F.,Mayer L.,1.0,0.08,0.92,2.5,1.51,2.75,1.59,12.5,1.09,-0.78,0.31446540880503143
2014-02-11,Fognini F.,Reister J.,0.0,0.82,0.18,1.14,5.5,1.17,6.49,1.22,5.56,-0.04098360655737709,0.14329738058551628
2014-02-11,Alund M.,Haase R.,1.0,0.41,0.59,2.02,1.75,2.2,1.83,2.44,1.69,-0.09836065573770482,0.07650273224043723
2014-02-11,Giraldo S.,Montanes A.,0.0,0.51,0.49,1.41,2.82,1.48,2.95,1.96,2.04,-0.24489795918367346,0.30847457627118646
2014-02-11,Garin C.,Volandri F.,1.0,0.56,0.44,2.65,1.46,2.78,1.51,1.79,2.27,0.356115107913669,-0.33480176211453744
2014-02-11,Ferrer D.,Gonzalez M.,0.0,0.93,0.07,1.05,9.77,1.07,12.0,1.08,14.29,-0.009259259259259267,-0.16025192442267314
2014-02-12,Monaco J.,Ramos A.,1.0,0.64,0.36,1.36,3.05,1.4,3.38,1.56,2.78,-0.10256410256410266,0.1775147928994083
2014-02-12,Chardy J.,Gonzalez A.,0.0,0.82,0.18,1.21,4.23,1.25,5.1,1.22,5.56,0.02400000000000002,-0.08273381294964029
2014-02-12,Cuevas P.,Dolgopolov O.,1.0,0.53,0.47,3.12,1.35,3.35,1.4,1.89,2.13,0.4358208955223881,-0.3427230046948357
2014-02-12,Gimeno-Traver D.,Ramirez-Hidalgo R.,0.0,0.61,0.39,1.34,3.15,1.4,3.4,1.64,2.56,-0.14634146341463414,0.24705882352941172
2014-02-12,Zeballos H.,Almagro N.,1.0,0.12,0.88,5.54,1.14,6.7,1.17,8.33,1.14,-0.1956782713085234,0.025641025641025664
2014-02-12,Andujar P.,Granollers M.,0.0,0.6,0.4,2.18,1.66,2.35,1.73,1.67,2.5,0.28936170212765966,-0.308
2014-02-12,Pella G.,Robredo T.,1.0,0.27,0.73,4.29,1.21,4.9,1.26,3.7,1.37,0.2448979591836735,-0.08029197080291978
2014-02-12,Fognini F.,Mayer L.,0.0,0.72,0.28,1.25,3.78,1.32,4.33,1.39,3.57,-0.050359712230215715,0.1755196304849885
2014-02-13,Berlocq C.,Haase R.,1.0,0.46,0.54,1.48,2.58,1.54,2.78,2.17,1.85,-0.29032258064516125,0.33453237410071934
2014-02-13,Chardy J.,Dolgopolov O.,0.0,0.56,0.44,1.68,2.14,1.77,2.32,1.79,2.27,-0.011173184357541908,0.02155172413793096
2014-02-13,Gimeno-Traver D.,Almagro N.,1.0,0.15,0.85,4.52,1.19,5.35,1.23,6.67,1.18,-0.1979010494752624,0.040650406504065074
2014-02-13,Ferrer D.,Giraldo S.,0.0,0.83,0.17,1.11,6.43,1.14,7.05,1.2,5.88,-0.050000000000000044,0.16595744680851063
2014-02-14,Volandri F.,Ramos A.,1.0,0.45,0.55,2.38,1.56,2.55,1.65,2.22,1.82,0.12941176470588223,-0.09340659340659349
2014-02-14,Robredo T.,Haase R.,0.0,0.75,0.25,1.43,2.76,1.52,3.0,1.33,4.0,0.12499999999999996,-0.25
2014-02-14,Andujar P.,Fognini F.,1.0,0.36,0.64,3.48,1.3,4.05,1.33,2.78,1.56,0.3135802469135803,-0.1474358974358974
2014-02-14,Ferrer D.,Ramos A.,0.0,0.87,0.13,1.09,7.11,1.14,8.5,1.15,7.69,-0.008695652173913052,0.09529411764705878
2014-02-15,Chardy J.,Almagro N.,1.0,0.3,0.7,2.83,1.41,3.16,1.5,3.33,1.43,-0.05105105105105103,0.04666666666666671
2014-02-15,Fognini F.,Robredo T.,0.0,0.41,0.59,1.74,2.06,1.8,2.28,2.44,1.69,-0.2622950819672131,0.2587719298245614
2014-02-15,Almagro N.,Ferrer D.,1.0,0.29,0.71,3.57,1.28,3.85,1.36,3.45,1.41,0.10389610389610388,-0.035460992907801296
2014-02-16,Ferrer D.,Fognini F.,0.0,0.81,0.19,1.34,3.22,1.4,3.43,1.23,5.26,0.12142857142857139,-0.3479087452471482
2014-02-10,Matosevic M.,Vesely J.,1.0,0.43,0.57,1.49,2.55,1.56,2.7,2.33,1.75,-0.33047210300429186,0.3518518518518519
2014-02-10,Russell M.,Przysiezny M.,0.0,0.69,0.31,2.4,1.55,2.56,1.68,1.45,3.23,0.43359375000000006,-0.47987616099071206
2014-02-11,Kyrgios N.,Smyczek T.,1.0,0.78,0.22,1.99,1.78,2.07,1.85,1.28,4.55,0.3816425120772946,-0.5934065934065934
2014-02-11,Karlovic I.,Ebden M.,0.0,0.7,0.3,1.5,2.52,1.56,2.75,1.43,3.33,0.0833333333333334,-0.1741741741741742
2014-02-11,Gabashvili T.,Kukushkin M.,1.0,0.34,0.66,2.42,1.54,2.55,1.59,2.94,1.52,-0.13265306122448983,0.04402515723270444
2014-02-11,Baghdatis M.,Ram R.,0.0,0.77,0.23,1.55,2.38,1.62,2.67,1.3,4.35,0.19753086419753088,-0.3862068965517241
2014-02-11,Lacko L.,Becker B.,1.0,0.43,0.57,1.68,2.13,1.81,2.35,2.33,1.75,-0.22317596566523606,0.25531914893617025
2014-02-11,Sock J.,Mannarino A.,0.0,0.68,0.32,1.61,2.25,1.69,2.37,1.47,3.12,0.1301775147928994,-0.24038461538461536
2014-02-11,Goffin D.,Kuznetsov Al.,1.0,0.93,0.07,1.36,3.03,1.4,3.38,1.08,14.29,0.22857142857142848,-0.7634709587123863
2014-02-11,Harrison R.,Phau B.,0.0,0.45,0.55,1.53,2.44,1.62,2.7,2.22,1.82,-0.2702702702702703,0.32592592592592595
2014-02-12,Querrey S.,Bogomolov A.,1.0,0.73,0.27,1.24,3.93,1.29,4.45,1.37,3.7,-0.05839416058394165,0.16853932584269662
2014-02-12,Kudla D.,Young D.,0.0,0.34,0.66,2.44,1.54,2.63,1.62,2.94,1.52,-0.10544217687074832,0.06172839506172845
2014-02-12,Smyczek T.,Russell M.,1.0,0.31,0.69,1.67,2.17,1.8,2.33,3.23,1.45,-0.44272445820433437,0.3776824034334764
2014-02-12,Sock J.,Vesely J.,0.0,0.69,0.31,1.89,1.86,1.99,1.94,1.45,3.23,0.271356783919598,-0.3993808049535604
2014-02-12,Harrison R.,Bogomolov A.,1.0,0.49,0.51,1.53,2.46,1.63,2.75,2.04,1.96,-0.2009803921568628,0.2872727272727273
2014-02-13,Nishikori K.,Becker B.,0.0,0.89,0.11,1.16,5.05,1.2,6.0,1.12,9.09,0.06666666666666654,-0.33993399339933994
2014-02-13,Kukushkin M.,Kuznetsov Al.,1.0,0.75,0.25,1.46,2.66,1.53,2.92,1.33,4.0,0.130718954248366,-0.27
2014-02-13,Lu Y.H.,Kudla D.,0.0,0.65,0.35,1.68,2.14,1.81,2.26,1.54,2.86,0.14917127071823205,-0.20979020979020982
2014-02-14,Baghdatis M.,Hewitt L.,1.0,0.21,0.79,2.53,1.5,2.66,1.59,4.76,1.27,-0.4411764705882352,0.20125786163522016
2014-02-14,Karlovic I.,Lopez F.,0.0,0.48,0.52,1.98,1.78,2.16,1.87,2.08,1.92,0.03703703703703707,-0.026041666666666574
2014-02-14,Bogomolov A.,Nishikori K.,1.0,0.12,0.88,6.5,1.1,8.71,1.13,8.33,1.14,0.04362801377726759,-0.008771929824561412
2014-02-14,Russell M.,Hewitt L.,0.0,0.11,0.89,3.97,1.24,4.55,1.27,9.09,1.12,-0.49944994499449946,0.11811023622047237
2014-02-14,Kuznetsov Al.,Lu Y.H.,1.0,0.32,0.68,2.93,1.39,3.24,1.44,3.12,1.47,0.03703703703703707,-0.02040816326530614
2014-02-15,Karlovic I.,Sock J.,0.0,0.43,0.57,1.56,2.37,1.69,2.5,2.33,1.75,-0.2746781115879829,0.3
2014-02-15,Russell M.,Nishikori K.,1.0,0.08,0.92,5.63,1.13,6.49,1.17,12.5,1.09,-0.4808,0.06837606837606826
2014-02-15,Karlovic I.,Lu Y.H.,0.0,0.7,0.3,1.69,2.14,1.8,2.25,1.43,3.33,0.2055555555555556,-0.32432432432432434
2014-02-16,Karlovic I.,Nishikori K.,1.0,0.27,0.73,2.8,1.42,3.15,1.47,3.7,1.37,-0.1486486486486487,0.06802721088435365
2014-02-10,Mathieu P.H.,Dodig I.,0.0,0.45,0.55,3.0,1.37,3.2,1.45,2.22,1.82,0.30624999999999997,-0.20329670329670335
2014-02-10,Huta Galung J.,Berrer M.,1.0,0.3,0.7,2.91,1.39,3.26,1.46,3.33,1.43,-0.021021021021021106,0.02054794520547947
2014-02-10,Berdych T.,Seppi A.,0.0,0.85,0.15,1.08,7.34,1.12,9.1,1.18,6.67,-0.0508474576271185,0.26703296703296703
2014-02-10,Mayer F.,Tsonga J.W.,1.0,0.12,0.88,4.67,1.18,5.81,1.21,8.33,1.14,-0.3025210084033614,0.05785123966942154
2014-02-10,Kohlschreiber P.,Stakhovsky S.,0.0,0.68,0.32,1.55,2.4,1.7,2.55,1.47,3.12,0.13529411764705881,-0.18269230769230776
2014-02-11,Istomin D.,Gulbis E.,1.0,0.42,0.58,2.25,1.62,2.5,1.71,2.38,1.72,0.04800000000000004,-0.005813953488372098
2014-02-11,Cilic M.,Rosol L.,0.0,0.82,0.18,1.17,4.88,1.21,5.5,1.22,5.56,-0.008196721311475417,-0.010791366906474751
2014-02-11,Youzhny M.,Sijsling I.,1.0,0.71,0.29,1.54,2.43,1.65,2.61,1.41,3.45,0.14545454545454545,-0.24347826086956528
2014-02-11,Dimitrov G.,Tursunov D.,0.0,0.69,0.31,1.26,3.7,1.3,4.15,1.45,3.23,-0.10344827586206891,0.22168674698795188
2014-02-11,Benneteau J.,Janowicz J.,1.0,0.5,0.5,2.6,1.47,2.75,1.53,2.0,2.0,0.2727272727272727,-0.235
2014-02-12,Mahut N.,Brands D.,0.0,0.63,0.37,2.08,1.72,2.2,1.8,1.59,2.7,0.2772727272727273,-0.33333333333333337
2014-02-12,Verdasco F.,Haas T.,1.0,0.33,0.67,2.06,1.73,2.16,1.88,3.03,1.49,-0.28712871287128705,0.20744680851063826
2014-02-12,Thiem D.,Nieminen J.,0.0,0.56,0.44,2.25,1.61,2.4,1.74,1.79,2.27,0.25416666666666665,-0.23348017621145375
2014-02-12,De Bakker T.,Gasquet R.,1.0,0.1,0.9,6.41,1.11,7.8,1.15,10.0,1.11,-0.22000000000000003,0.034782608695652015
2014-02-12,Del Potro J.M.,Monfils G.,0.0,0.81,0.19,1.55,2.42,1.65,2.7,1.23,5.26,0.2545454545454545,-0.4866920152091254
2014-02-12,Roger-Vasselin E.,Murray A.,1.0,0.06,0.94,7.24,1.08,8.5,1.11,16.67,1.06,-0.49010197960407925,0.045045045045045085
2014-02-12,Cilic M.,Tsonga J.W.,0.0,0.34,0.66,2.45,1.53,2.63,1.64,2.94,1.52,-0.10544217687074832,0.07317073170731701
2014-02-13,Dimitrov G.,Gulbis E.,1.0,0.69,0.31,1.59,2.33,1.66,2.45,1.45,3.23,0.12650602409638553,-0.24148606811145504
2014-02-13,Janowicz J.,Haas T.,0.0,0.39,0.61,1.59,2.32,1.76,2.5,2.56,1.64,-0.3125,0.34400000000000003
2014-02-13,Mahut N.,Berdych T.,1.0,0.11,0.89,6.73,1.1,8.6,1.13,9.09,1.12,-0.05390539053905393,0.008849557522123706
2014-02-13,Del Potro J.M.,Mathieu P.H.,0.0,0.9,0.1,1.08,7.83,1.1,10.51,1.11,10.0,-0.009009009009009016,0.04852521408182681
2014-02-13,Gasquet R.,Kohlschreiber P.,1.0,0.75,0.25,1.74,2.04,1.83,2.15,1.33,4.0,0.27322404371584696,-0.4625
2014-02-13,Murray A.,Thiem D.,0.0,0.8,0.2,1.05,9.75,1.08,15.0,1.25,5.0,-0.13599999999999995,0.6666666666666666
2014-02-13,Berrer M.,Sijsling I.,1.0,0.48,0.52,3.16,1.34,3.6,1.4,2.08,1.92,0.4222222222222222,-0.27083333333333337
2014-02-14,Berdych T.,Janowicz J.,0.0,0.73,0.27,1.33,3.25,1.38,3.65,1.37,3.7,0.007246376811594049,-0.013513513513513585
2014-02-14,Del Potro J.M.,Gulbis E.,1.0,0.87,0.13,1.31,3.37,1.37,3.8,1.15,7.69,0.16058394160583955,-0.5058517555266581
2014-02-14,Cilic M.,Murray A.,0.0,0.26,0.74,2.6,1.49,2.8,1.55,3.85,1.35,-0.27272727272727276,0.1290322580645161
2014-02-14,Kohlschreiber P.,Sijsling I.,1.0,0.8,0.2,1.67,2.17,1.71,2.35,1.25,5.0,0.26900584795321636,-0.53
2014-02-15,Berdych T.,Gulbis E.,0.0,0.79,0.21,1.51,2.53,1.59,2.7,1.27,4.76,0.20125786163522016,-0.43277310924369744
2014-02-15,Sijsling I.,Cilic M.,1.0,0.11,0.89,3.33,1.32,3.75,1.36,9.09,1.12,-0.5874587458745875,0.1764705882352941
2014-02-16,Berdych T.,Cilic M.,0.0,0.61,0.39,1.46,2.69,1.53,2.97,1.64,2.56,-0.06707317073170725,0.13804713804713808
2014-02-17,Sock J.,Mannarino A.,1.0,0.66,0.34,1.5,2.54,1.57,2.75,1.52,2.94,0.03184713375796181,-0.06462585034013604
2014-02-18,Lopez F.,Querrey S.,0.0,0.47,0.53,2.1,1.7,2.26,1.8,2.13,1.89,0.05752212389380527,-0.04761904761904755
2014-02-18,Smyczek T.,Anderson K.,1.0,0.1,0.9,3.37,1.31,3.8,1.36,10.0,1.11,-0.62,0.1838235294117647
2014-02-18,Baghdatis M.,Vesely J.,0.0,0.68,0.32,1.68,2.13,1.8,2.34,1.47,3.12,0.18333333333333338,-0.25000000000000006
2014-02-18,Bogomolov A.,Sela D.,1.0,0.4,0.6,2.05,1.74,2.2,1.8,2.5,1.67,-0.11999999999999993,0.07222222222222228
2014-02-18,Gabashvili T.,Ebden M.,0.0,0.46,0.54,2.15,1.67,2.29,1.75,2.17,1.85,0.052401746724890876,-0.0540540540540541
2014-02-18,Kukushkin M.,Johnson S.,1.0,0.41,0.59,2.17,1.67,2.49,1.8,2.44,1.69,0.020080321285140666,0.061111111111111165
2014-02-18,Matosevic M.,Goffin D.,0.0,0.24,0.76,1.91,1.85,2.05,2.0,4.17,1.32,-0.5083932853717027,0.33999999999999997
2014-02-18,Klahn B.,Hewitt L.,1.0,0.07,0.93,2.13,1.68,2.25,1.77,14.29,1.08,-0.8425472358292512,0.38983050847457623
2014-02-18,Harrison R.,Lu Y.H.,0.0,0.47,0.53,1.64,2.2,1.71,2.38,2.13,1.89,-0.19718309859154928,0.2058823529411765
2014-02-18,Odesnik W.,Haas T.,1.0,0.1,0.9,3.78,1.25,4.55,1.33,10.0,1.11,-0.545,0.16541353383458643
2014-02-18,Karlovic I.,Groth S.,0.0,0.66,0.34,1.39,2.9,1.45,3.1,1.52,2.94,-0.04605263157894741,0.05161290322580649
2014-02-18,Falla A.,Williams R.,1.0,0.7,0.3,1.94,1.82,2.1,2.12,1.43,3.33,0.3190476190476191,-0.36336336336336333
2014-02-18,Nishikori K.,Elias G.,0.0,0.93,0.07,1.06,8.8,1.09,11.0,1.08,14.29,0.009174311926605512,-0.2302309307207837
2014-02-19,Russell M.,Isner J.,1.0,0.1,0.9,3.95,1.24,4.48,1.27,10.0,1.11,-0.5519999999999999,0.12598425196850388
2014-02-19,Cilic M.,Becker B.,0.0,0.84,0.16,1.23,4.02,1.26,5.11,1.19,6.25,0.0555555555555556,-0.18239999999999995
2014-02-19,Mannarino A.,Lopez F.,1.0,0.43,0.57,3.09,1.35,3.3,1.41,2.33,1.75,0.2939393939393939,-0.19428571428571434
2014-02-19,Anderson K.,Karlovic I.,0.0,0.66,0.34,1.64,2.22,1.7,2.4,1.52,2.94,0.10588235294117644,-0.1836734693877551
2014-02-19,Haas T.,Johnson S.,1.0,0.72,0.28,1.3,3.42,1.34,3.75,1.39,3.57,-0.03597122302158261,0.04800000000000004
2014-02-20,Matosevic M.,Hewitt L.,0.0,0.15,0.85,2.52,1.5,2.7,1.61,6.67,1.18,-0.5952023988005997,0.26708074534161497
2014-02-20,Harrison R.,Cilic M.,1.0,0.22,0.78,4.76,1.17,5.5,1.21,4.55,1.28,0.17272727272727276,-0.05468750000000005
2014-02-20,Gabashvili T.,Nishikori K.,0.0,0.13,0.87,6.55,1.1,7.88,1.13,7.69,1.15,0.02411167512690349,-0.017391304347826105
2014-02-20,Sela D.,Isner J.,1.0,0.15,0.85,3.28,1.32,3.64,1.36,6.67,1.18,-0.4542728635682159,0.1323529411764707
2014-02-21,Williams R.,Baghdatis M.,0.0,0.16,0.84,2.16,1.67,2.32,1.74,6.25,1.19,-0.6288,0.3160919540229885
2014-02-21,Matosevic M.,Anderson K.,1.0,0.22,0.78,2.61,1.48,2.8,1.61,4.55,1.28,-0.38461538461538464,0.2049689440993789
2014-02-21,Johnson S.,Lopez F.,0.0,0.39,0.61,2.44,1.54,2.6,1.63,2.56,1.64,0.015384615384615398,-0.0060975609756097615
2014-02-21,Gabashvili T.,Cilic M.,1.0,0.13,0.87,6.72,1.1,8.01,1.13,7.69,1.15,0.03995006242197246,-0.017391304347826105
2014-02-22,Isner J.,Williams R.,0.0,0.94,0.06,1.3,3.49,1.36,4.22,1.06,16.67,0.22058823529411767,-0.7468506298740253
2014-02-22,Johnson S.,Anderson K.,1.0,0.24,0.76,2.39,1.56,2.55,1.63,4.17,1.32,-0.38848920863309355,0.1901840490797545
